what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398230472
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398230572
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1343398230682
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398402453
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398403718
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1343398408049
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1343398412191
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398436751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398450228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398451237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398465691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398468346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398480945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398482467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398483450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398487274
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398487454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398494952
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398496402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398519954
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398520118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1343398545587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343398546263
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343398546794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343398548152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343398548501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1343398550146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343398551254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343398561240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398563148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398577762
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398577923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398587956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398589160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398609041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398610067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398612087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398616660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398617843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398619113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398634649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398636305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398638420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398646062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398647229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398648367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398657006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398658985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398659786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398678331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398680132
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398680808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398688790
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398689357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343398704157
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343398714837
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398715114
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398715234
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343398715963
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398716590
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398716721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398736717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398745181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398754513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398759610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398763571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398764169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398773346
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343398773391
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398773622
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398773757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398775083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398776045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398785439
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398785671
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398785687
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343398786531
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398786715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398789191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398790596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398797232
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343398797272
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398797463
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398797587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398799214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398800291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343398813777
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343398813969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343398818170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398820287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343398821204
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1343398828270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1343398831468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343398833105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343398838869
