what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923446772
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923453172
opened,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1343923461841
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1343923461915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923471064
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923532578
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343923534246
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1343923537751
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343923540953
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1343923543887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923544890
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1343923802164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923802244
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343923802263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923808170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923823003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923824542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923843530
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1343923848273
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343923856660
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343923857104
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1343923863319
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343923868270
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1343923870549
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343923872811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343923885589
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343923886724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343923890002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343923893477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343923895036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343923896378
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343923898379
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1343923901885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923905360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923915356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923916792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923929309
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343923929340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923931739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923932587
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343923934352
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343923936100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923937181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923946422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923946938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923948045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923948540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923951924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923956859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923957752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923958814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923961938
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343923961984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343923963723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343924086338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343924086927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343924088069
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343924089292
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1343924094376
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1343924094489
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1343924094559
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1343924094613
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1343924094720
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1343924094790
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1343924094975
stopped,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1343924094975
stopped,bundle,com.android.ide.eclipse.ndk,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ndk",1343924094976
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,20.0.0.v201206242043-391819,"overlay.com.android.ide.eclipse.adt.overlay",1343924095263
stopped,bundle,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.adt",1343924095263
stopped,bundle,org.eclipse.cdt,8.0.2.201202111925,"org.eclipse.cdt",1343924095348
stopped,bundle,org.eclipse.cdt.doc.user,5.1.1.201202111925,"org.eclipse.cdt.doc.user",1343924095471
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1343968896572
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1343968896574
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1343968896593
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1343968896614
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1343968896641
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1343968896675
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1343968896710
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1343968896730
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1343968896739
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1343968896823
