what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342021292103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021300528
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1342021350139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021350919
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342021351296
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1342021359785
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1342021361039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1342021374125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021377151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021515954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021519613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021565313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342021566051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1342021567360
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1342021567816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021567911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021569472
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342021570185
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1342021573275
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342021574961
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1342021577892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021580853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021638425
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342021638471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021640769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021817889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021820528
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021821864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021822625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342021824064
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1342021829344
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342021835692
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342021839484
