what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1342532237441
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1342532237496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532313023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532508540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532509805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532510767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532511274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532517550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532517866
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342532520045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532523224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532530948
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1342532531446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532536733
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1342532543746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532544518
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1342532544537
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342532548742
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342532567892
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342532589199
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342532591144
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1342532594736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532599367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532601439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532603310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532606104
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1342532607861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532625434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532639818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532650486
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1342532693350
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1342532693538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342532694605
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342532696172
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1342532697274
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1342532697358
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1342532701203
