what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1343830530321
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343830549287
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1343830554473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1343830563318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1343830566119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343830573455
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343830574390
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1343830578101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343830578120
closed,editor,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1343830662313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343830687130
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1343830688942
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343830690472
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1343830692355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343830698890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343830883518
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343830883591
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1343830885118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1343830913636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343830916404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343830920227
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343830920302
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.debug",1343830923472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343830929094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343831041321
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1343831041479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343831052388
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1343831073391
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1343831073473
activated,editor,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.editors.CommonXmlEditor",1343831075496
